t,soc_batt,V_batt,soc_fgic,V_fgic
2809.000000,0.013194,3.175138,0.013273,3.174986
2809.250000,0.013368,3.176257,0.013443,3.176060
2809.500000,0.013542,3.177374,0.013624,3.177203
2809.750000,0.013715,3.178489,0.013787,3.178234
2810.000000,0.013889,3.179603,0.014082,3.180107
2810.250000,0.014062,3.180715,0.014202,3.180862
2810.500000,0.014236,3.181826,0.014353,3.181814
2810.750000,0.014410,3.182935,0.014504,3.182767
2811.000000,0.014583,3.184043,0.014643,3.183641
2811.250000,0.014757,3.185149,0.014869,3.185072
2811.500000,0.014931,3.186255,0.015096,3.186505
2811.750000,0.015104,3.187359,0.015298,3.187775
2812.000000,0.015278,3.188462,0.015338,3.188019
2812.250000,0.015451,3.189565,0.015652,3.190006
2812.500000,0.015625,3.190666,0.015801,3.190941
2812.750000,0.015799,3.191767,0.015899,3.191543
2813.000000,0.015972,3.192867,0.016058,3.192543
2813.250000,0.016146,3.193966,0.016330,3.194264
2813.500000,0.016319,3.195064,0.016436,3.194925
2813.750000,0.016493,3.196162,0.016604,3.195980
2814.000000,0.016667,3.197259,0.016774,3.197049
2814.250000,0.016840,3.198355,0.016951,3.198160
2814.500000,0.017014,3.199451,0.017175,3.199569
2814.750000,0.017187,3.200546,0.017305,3.200381
2815.000000,0.017361,3.201641,0.017542,3.201875
2815.250000,0.017535,3.202736,0.017756,3.203218
2815.500000,0.017708,3.203829,0.017901,3.204124
2815.750000,0.017882,3.204923,0.018021,3.204872
2816.000000,0.018056,3.206016,0.018153,3.205697
2816.250000,0.018229,3.207109,0.018407,3.207300
2816.500000,0.018403,3.208201,0.018544,3.208154
2816.750000,0.018576,3.209293,0.018774,3.209597
2817.000000,0.018750,3.210385,0.018828,3.209920
2817.250000,0.018924,3.211477,0.019069,3.211443
2817.500000,0.019097,3.212568,0.019223,3.212401
2817.750000,0.019271,3.213659,0.019444,3.213789
2818.000000,0.019444,3.214749,0.019675,3.215243
2818.250000,0.019618,3.215840,0.019834,3.216241
2818.500000,0.019792,3.216930,0.019973,3.217106
2818.750000,0.019965,3.218020,0.020105,3.217926
2819.000000,0.020139,3.219110,0.020294,3.219116
2819.250000,0.020312,3.220200,0.020501,3.220414
2819.500000,0.020486,3.221289,0.020710,3.221728
2819.750000,0.020660,3.222379,0.020772,3.222103
2820.000000,0.020833,3.223468,0.020990,3.223472
2820.250000,0.021007,3.224557,0.021169,3.224597
2820.500000,0.021181,3.225646,0.021353,3.225747
2820.750000,0.021354,3.226735,0.021566,3.227087
2821.000000,0.021528,3.227824,0.021618,3.227405
2821.250000,0.021701,3.228912,0.021879,3.229054
2821.500000,0.021875,3.230001,0.022084,3.230339
2821.750000,0.022049,3.231089,0.022276,3.231542
2822.000000,0.022222,3.232177,0.022344,3.231958
2822.250000,0.022396,3.233266,0.022541,3.233195
2822.500000,0.022569,3.234354,0.022761,3.234576
2822.750000,0.022743,3.235442,0.022960,3.235827
2823.000000,0.022917,3.236530,0.023134,3.236918
2823.250000,0.023090,3.237618,0.023250,3.237636
2823.500000,0.023264,3.238706,0.023375,3.238418
2823.750000,0.023437,3.239793,0.023537,3.239435
2824.000000,0.023611,3.240881,0.023844,3.241369
2824.250000,0.023785,3.241969,0.023893,3.241663
2824.500000,0.023958,3.243057,0.024124,3.243111
2824.750000,0.024132,3.244144,0.024225,3.243737
2825.000000,0.024306,3.245232,0.024425,3.244998
2825.250000,0.024479,3.246319,0.024619,3.246217
2825.500000,0.024653,3.247407,0.024747,3.247015
2825.750000,0.024826,3.248494,0.024964,3.248375
2826.000000,0.025000,3.249582,0.025094,3.249188
2826.250000,0.025174,3.250669,0.025400,3.251120
2826.500000,0.025347,3.251756,0.025473,3.251566
2826.750000,0.025521,3.252844,0.025704,3.253023
2827.000000,0.025694,3.253931,0.025891,3.254193
2827.250000,0.025868,3.255018,0.026022,3.255008
2827.500000,0.026042,3.256105,0.026131,3.255681
2827.750000,0.026215,3.257193,0.026295,3.256705
2828.000000,0.026389,3.258280,0.026597,3.258612
2828.250000,0.026562,3.259367,0.026659,3.258992
2828.500000,0.026736,3.260454,0.026928,3.260686
2828.750000,0.026910,3.261541,0.027101,3.261767
2829.000000,0.027083,3.262628,0.027276,3.262866
2829.250000,0.027257,3.263715,0.027428,3.263811
2829.500000,0.027431,3.264802,0.027546,3.264546
2829.750000,0.027604,3.265889,0.027831,3.266340
2830.000000,0.027778,3.266976,0.027877,3.266615
2830.250000,0.027951,3.268064,0.028110,3.268081
2830.500000,0.028125,3.269151,0.028354,3.269614
2830.750000,0.028299,3.270238,0.028432,3.270092
2831.000000,0.028472,3.271325,0.028581,3.271023
2831.250000,0.028646,3.272412,0.028832,3.272609
2831.500000,0.028819,3.273499,0.029051,3.273981
2831.750000,0.028993,3.274586,0.029075,3.274117
2832.000000,0.029167,3.275672,0.029248,3.275202
2832.250000,0.029340,3.276759,0.029498,3.276779
2832.500000,0.029514,3.277846,0.029682,3.277933
2832.750000,0.029687,3.278933,0.029840,3.278919
2833.000000,0.029861,3.280020,0.030032,3.280124
2833.250000,0.030035,3.281107,0.030117,3.280648
2833.500000,0.030208,3.282194,0.030311,3.281862
2833.750000,0.030382,3.283281,0.030471,3.282861
2834.000000,0.030556,3.284368,0.030745,3.284587
2834.250000,0.030729,3.285455,0.030866,3.285341
2834.500000,0.030903,3.286542,0.031097,3.286791
2834.750000,0.031076,3.287629,0.031241,3.287691
2835.000000,0.031250,3.288716,0.031374,3.288518
2835.250000,0.031424,3.289802,0.031506,3.289340
2835.500000,0.031597,3.290889,0.031794,3.291159
2835.750000,0.031771,3.291976,0.031898,3.291796
2836.000000,0.031944,3.293063,0.032147,3.293368
2836.250000,0.032118,3.294150,0.032342,3.294595
2836.500000,0.032292,3.295237,0.032439,3.295193
2836.750000,0.032465,3.296324,0.032552,3.295890
2837.000000,0.032639,3.297411,0.032772,3.297273
2837.250000,0.032812,3.298497,0.032979,3.298574
2837.500000,0.032986,3.299584,0.033164,3.299733
2837.750000,0.033160,3.300671,0.033347,3.300880
2838.000000,0.033333,3.301758,0.033450,3.301521
2838.250000,0.033507,3.302845,0.033624,3.302611
2838.500000,0.033681,3.303932,0.033766,3.303493
2838.750000,0.033854,3.305019,0.034061,3.305358
2839.000000,0.034028,3.306105,0.034148,3.305891
2839.250000,0.034201,3.307192,0.034335,3.307067
2839.500000,0.034375,3.308279,0.034470,3.307906
2839.750000,0.034549,3.309366,0.034712,3.309429
2840.000000,0.034722,3.310453,0.034827,3.310144
2840.250000,0.034896,3.311540,0.035063,3.311630
2840.500000,0.035069,3.312627,0.035181,3.312361
2840.750000,0.035243,3.313713,0.035430,3.313931
2841.000000,0.035417,3.314800,0.035502,3.314372
2841.250000,0.035590,3.315887,0.035735,3.315841
2841.500000,0.035764,3.316974,0.035984,3.317408
2841.750000,0.035937,3.318061,0.036047,3.317782
2842.000000,0.036111,3.319148,0.036294,3.319340
2842.250000,0.036285,3.320234,0.036373,3.319822
2842.500000,0.036458,3.321321,0.036682,3.321779
2842.750000,0.036632,3.322408,0.036799,3.322504
2843.000000,0.036806,3.323495,0.036884,3.323025
2843.250000,0.036979,3.324582,0.037056,3.324102
2843.500000,0.037153,3.325669,0.037364,3.326044
2843.750000,0.037326,3.326755,0.037462,3.326647
2844.000000,0.037500,3.327842,0.037652,3.327844
2844.250000,0.037674,3.328929,0.037850,3.329083
2844.500000,0.037847,3.330016,0.038063,3.330419
2844.750000,0.038021,3.331103,0.038189,3.331206
2845.000000,0.038194,3.332190,0.038318,3.332009
2845.250000,0.038368,3.333276,0.038550,3.333467
2845.500000,0.038542,3.334363,0.038680,3.334280
2845.750000,0.038715,3.335450,0.038906,3.335700
2846.000000,0.038889,3.336537,0.039110,3.336984
2846.250000,0.039062,3.337624,0.039144,3.337182
2846.500000,0.039236,3.338711,0.039452,3.339125
2846.750000,0.039410,3.339797,0.039606,3.340087
2847.000000,0.039583,3.340884,0.039663,3.340433
2847.250000,0.039757,3.341971,0.039956,3.342280
2847.500000,0.039931,3.343058,0.040101,3.343181
2847.750000,0.040104,3.344145,0.040282,3.344317
2848.000000,0.040278,3.345232,0.040435,3.345268
2848.250000,0.040451,3.346318,0.040593,3.346258
2848.500000,0.040625,3.347405,0.040711,3.346995
2848.750000,0.040799,3.348492,0.040957,3.348540
2849.000000,0.040972,3.349579,0.041085,3.349336
2849.250000,0.041146,3.350666,0.041240,3.350308
2849.500000,0.041319,3.351753,0.041456,3.351667
2849.750000,0.041493,3.352839,0.041683,3.353095
2850.000000,0.041667,3.353926,0.041777,3.353669
2850.250000,0.041667,3.311600,0.041789,3.311924
2850.500000,0.041667,3.310180,0.041721,3.309763
2850.750000,0.041667,3.308840,0.041754,3.308383
2851.000000,0.041667,3.307577,0.041892,3.307788
2851.250000,0.041667,3.306386,0.041960,3.306838
2851.500000,0.041667,3.305263,0.041861,3.304912
2851.750000,0.041667,3.304204,0.041981,3.304497
2852.000000,0.041667,3.303205,0.041958,3.303234
2852.250000,0.041667,3.302263,0.041929,3.302011
2852.500000,0.041667,3.301374,0.041987,3.301420
2852.750000,0.041667,3.300537,0.042024,3.300767
2853.000000,0.041667,3.299746,0.041992,3.299730
2853.250000,0.041667,3.299001,0.041955,3.298712
2853.500000,0.041667,3.298299,0.042026,3.298450
2853.750000,0.041667,3.297636,0.042041,3.297880
2854.000000,0.041667,3.297011,0.042009,3.297047
2854.250000,0.041667,3.296422,0.042068,3.296852
2854.500000,0.041667,3.295866,0.042031,3.296074
2854.750000,0.041667,3.295342,0.042058,3.295748
2855.000000,0.041667,3.294848,0.041964,3.294673
2855.250000,0.041667,3.294382,0.041998,3.294459
2855.500000,0.041667,3.293943,0.041953,3.293766
2855.750000,0.041667,3.293528,0.041911,3.293119
2856.000000,0.041667,3.293137,0.041938,3.292946
2856.250000,0.041667,3.292769,0.041892,3.292325
2856.500000,0.041667,3.292421,0.042011,3.292792
2856.750000,0.041667,3.292093,0.042024,3.292593
2857.000000,0.041667,3.291784,0.041951,3.291860
2857.250000,0.041667,3.291493,0.042009,3.291996
2857.500000,0.041667,3.291218,0.041851,3.290746
2857.750000,0.041667,3.290959,0.041975,3.291341
2858.000000,0.041667,3.290714,0.041890,3.290595
2858.250000,0.041667,3.290484,0.041915,3.290579
2858.500000,0.041667,3.290266,0.041902,3.290326
2858.750000,0.041667,3.290061,0.041959,3.290534
2859.000000,0.041667,3.289868,0.041921,3.290146
2859.250000,0.041667,3.289685,0.041811,3.289299
2859.500000,0.041667,3.289513,0.041905,3.289777
2859.750000,0.041667,3.289351,0.041818,3.289097
2860.000000,0.041667,3.289198,0.041896,3.289498
2860.250000,0.041667,3.289054,0.041915,3.289515
2860.500000,0.041667,3.288918,0.041829,3.288869
2860.750000,0.041667,3.288790,0.041868,3.289032
2861.000000,0.041667,3.288669,0.041753,3.288204
2861.250000,0.041667,3.288555,0.041892,3.289027
2861.500000,0.041667,3.288447,0.041780,3.288234
2861.750000,0.041667,3.288346,0.041808,3.288349
2862.000000,0.041667,3.288250,0.041808,3.288292
2862.250000,0.041667,3.288160,0.041735,3.287761
2862.500000,0.041667,3.288075,0.041726,3.287651
2862.750000,0.041667,3.287995,0.041830,3.288277
2863.000000,0.041667,3.287919,0.041826,3.288205
2863.250000,0.041667,3.287848,0.041762,3.287749
2863.500000,0.041667,3.287780,0.041805,3.287988
2863.750000,0.041667,3.287717,0.041847,3.288224
2864.000000,0.041667,3.287657,0.041741,3.287501
2864.250000,0.041667,3.287601,0.041774,3.287681
2864.500000,0.041667,3.287548,0.041789,3.287754
2864.750000,0.041667,3.287497,0.041721,3.287285
2865.000000,0.041667,3.287450,0.041722,3.287268
2865.250000,0.041667,3.287405,0.041796,3.287720
2865.500000,0.041667,3.287363,0.041767,3.287514
2865.750000,0.041667,3.287324,0.041694,3.287021
2866.000000,0.041667,3.287286,0.041667,3.286826
2866.250000,0.041667,3.287251,0.041771,3.287479
2866.500000,0.041667,3.287218,0.041690,3.286942
2866.750000,0.041667,3.287186,0.041699,3.286984
2867.000000,0.041667,3.287157,0.041659,3.286709
2867.250000,0.041667,3.287129,0.041685,3.286869
2867.500000,0.041667,3.287102,0.041661,3.286700
2867.750000,0.041667,3.287078,0.041708,3.286992
2868.000000,0.041667,3.287054,0.041664,3.286695
2868.250000,0.041667,3.287032,0.041751,3.287250
2868.500000,0.041667,3.287011,0.041774,3.287390
2868.750000,0.041667,3.286992,0.041736,3.287138
2869.000000,0.041667,3.286973,0.041787,3.287459
2869.250000,0.041667,3.286956,0.041660,3.286626
2869.500000,0.041667,3.286939,0.041739,3.287135
2869.750000,0.041667,3.286924,0.041645,3.286516
2870.000000,0.041667,3.286909,0.041699,3.286861
2870.250000,0.041667,3.286895,0.041758,3.287237
2870.500000,0.041667,3.286882,0.041632,3.286416
2870.750000,0.041667,3.286870,0.041749,3.287173
2871.000000,0.041667,3.286858,0.041708,3.286901
2871.250000,0.041667,3.286847,0.041769,3.287295
2871.500000,0.041667,3.286837,0.041625,3.286354
2871.750000,0.041667,3.286827,0.041634,3.286412
2872.000000,0.041667,3.286818,0.041731,3.287037
2872.250000,0.041667,3.286810,0.041715,3.286927
2872.500000,0.041667,3.286801,0.041627,3.286359
2872.750000,0.041667,3.286794,0.041671,3.286640
2873.000000,0.041667,3.286787,0.041661,3.286575
2873.250000,0.041667,3.286780,0.041697,3.286804
2873.500000,0.041667,3.286773,0.041653,3.286516
2873.750000,0.041667,3.286767,0.041688,3.286740
2874.000000,0.041667,3.286761,0.041758,3.287195
2874.250000,0.041667,3.286756,0.041743,3.287094
2874.500000,0.041667,3.286751,0.041687,3.286726
2874.750000,0.041667,3.286746,0.041750,3.287133
2875.000000,0.041667,3.286742,0.041659,3.286545
2875.250000,0.041667,3.286737,0.041737,3.287048
2875.500000,0.041667,3.286733,0.041737,3.287048
2875.750000,0.041667,3.286730,0.041680,3.286674
2876.000000,0.041667,3.286726,0.041674,3.286635
2876.250000,0.041667,3.286723,0.041699,3.286799
2876.500000,0.041667,3.286719,0.041700,3.286803
2876.750000,0.041667,3.286716,0.041672,3.286622
2877.000000,0.041667,3.286714,0.041641,3.286418
2877.250000,0.041667,3.286711,0.041711,3.286874
2877.500000,0.041667,3.286708,0.041742,3.287075
2877.750000,0.041667,3.286706,0.041648,3.286461
2878.000000,0.041667,3.286704,0.041710,3.286864
2878.250000,0.041667,3.286702,0.041624,3.286309
2878.500000,0.041667,3.286700,0.041667,3.286587
2878.750000,0.041667,3.286698,0.041612,3.286232
2879.000000,0.041667,3.286696,0.041759,3.287182
2879.250000,0.041667,3.286694,0.041645,3.286443
2879.500000,0.041667,3.286693,0.041745,3.287090
2879.750000,0.041667,3.286691,0.041705,3.286832
2880.000000,0.041667,3.286690,0.041619,3.286276
2880.250000,0.041667,3.286688,0.041649,3.286469
2880.500000,0.041667,3.286687,0.041693,3.286749
2880.750000,0.041667,3.286686,0.041637,3.286391
2881.000000,0.041667,3.286685,0.041718,3.286912
2881.250000,0.041667,3.286684,0.041661,3.286545
2881.500000,0.041667,3.286683,0.041693,3.286751
2881.750000,0.041667,3.286682,0.041647,3.286455
2882.000000,0.041667,3.286681,0.041652,3.286485
2882.250000,0.041667,3.286680,0.041624,3.286307
2882.500000,0.041667,3.286680,0.041700,3.286797
2882.750000,0.041667,3.286679,0.041615,3.286248
2883.000000,0.041667,3.286678,0.041648,3.286463
2883.250000,0.041667,3.286677,0.041615,3.286244
2883.500000,0.041667,3.286677,0.041736,3.287028
2883.750000,0.041667,3.286676,0.041610,3.286214
2884.000000,0.041667,3.286676,0.041634,3.286368
2884.250000,0.041667,3.286675,0.041742,3.287065
2884.500000,0.041667,3.286675,0.041685,3.286699
2884.750000,0.041667,3.286674,0.041649,3.286466
2885.000000,0.041667,3.286674,0.041735,3.287019
2885.250000,0.041667,3.286673,0.041610,3.286214
2885.500000,0.041667,3.286673,0.041623,3.286296
2885.750000,0.041667,3.286673,0.041718,3.286915
2886.000000,0.041667,3.286672,0.041758,3.287169
2886.250000,0.041667,3.286672,0.041644,3.286434
2886.500000,0.041667,3.286672,0.041691,3.286736
2886.750000,0.041667,3.286671,0.041739,3.287050
2887.000000,0.041667,3.286671,0.041672,3.286615
2887.250000,0.041667,3.286671,0.041626,3.286317
2887.500000,0.041667,3.286671,0.041699,3.286788
2887.750000,0.041667,3.286670,0.041748,3.287103
2888.000000,0.041667,3.286670,0.041660,3.286534
2888.250000,0.041667,3.286670,0.041675,3.286631
2888.500000,0.041667,3.286670,0.041668,3.286590
2888.750000,0.041667,3.286670,0.041752,3.287129
2889.000000,0.041667,3.286669,0.041670,3.286597
2889.250000,0.041667,3.286669,0.041663,3.286555
2889.500000,0.041667,3.286669,0.041618,3.286263
2889.750000,0.041667,3.286669,0.041735,3.287018
2890.000000,0.041667,3.286669,0.041722,3.286935
2890.250000,0.041667,3.286669,0.041673,3.286622
2890.500000,0.041667,3.286669,0.041753,3.287137
2890.750000,0.041667,3.286668,0.041694,3.286757
2891.000000,0.041667,3.286668,0.041660,3.286536
2891.250000,0.041667,3.286668,0.041627,3.286318
2891.500000,0.041667,3.286668,0.041752,3.287130
2891.750000,0.041667,3.286668,0.041756,3.287154
2892.000000,0.041667,3.286668,0.041619,3.286270
2892.250000,0.041667,3.286668,0.041731,3.286993
2892.500000,0.041667,3.286668,0.041671,3.286604
2892.750000,0.041667,3.286668,0.041723,3.286939
2893.000000,0.041667,3.286668,0.041737,3.287029
2893.250000,0.041667,3.286668,0.041730,3.286987
2893.500000,0.041667,3.286668,0.041662,3.286545
2893.750000,0.041667,3.286668,0.041684,3.286690
2894.000000,0.041667,3.286667,0.041682,3.286674
2894.250000,0.041667,3.286667,0.041740,3.287051
2894.500000,0.041667,3.286667,0.041684,3.286689
2894.750000,0.041667,3.286667,0.041736,3.287023
2895.000000,0.041667,3.286667,0.041607,3.286189
2895.250000,0.041667,3.286667,0.041700,3.286794
2895.500000,0.041667,3.286667,0.041695,3.286761
2895.750000,0.041667,3.286667,0.041646,3.286444
2896.000000,0.041667,3.286667,0.041623,3.286293
2896.250000,0.041667,3.286667,0.041689,3.286720
2896.500000,0.041667,3.286667,0.041681,3.286671
2896.750000,0.041667,3.286667,0.041665,3.286567
2897.000000,0.041667,3.286667,0.041698,3.286781
2897.250000,0.041667,3.286667,0.041639,3.286399
2897.500000,0.041667,3.286667,0.041617,3.286259
2897.750000,0.041667,3.286667,0.041750,3.287118
2898.000000,0.041667,3.286667,0.041642,3.286419
2898.250000,0.041667,3.286667,0.041750,3.287120
2898.500000,0.041667,3.286667,0.041701,3.286799
2898.750000,0.041667,3.286667,0.041703,3.286814
2899.000000,0.041667,3.286667,0.041625,3.286305
2899.250000,0.041667,3.286667,0.041612,3.286224
2899.500000,0.041667,3.286667,0.041662,3.286546
2899.750000,0.041667,3.286667,0.041634,3.286365
2900.000000,0.041667,3.286667,0.041653,3.286493
2900.250000,0.041667,3.286667,0.041633,3.286358
2900.500000,0.041667,3.286667,0.041689,3.286721
2900.750000,0.041667,3.286667,0.041644,3.286433
2901.000000,0.041667,3.286667,0.041624,3.286303
2901.250000,0.041667,3.286667,0.041685,3.286700
2901.500000,0.041667,3.286667,0.041753,3.287136
2901.750000,0.041667,3.286667,0.041749,3.287108
2902.000000,0.041667,3.286667,0.041653,3.286490
2902.250000,0.041667,3.286667,0.041700,3.286793
2902.500000,0.041667,3.286667,0.041711,3.286865
2902.750000,0.041667,3.286667,0.041688,3.286714
2903.000000,0.041667,3.286667,0.041726,3.286959
2903.250000,0.041667,3.286667,0.041606,3.286183
2903.500000,0.041667,3.286667,0.041678,3.286652
2903.750000,0.041667,3.286667,0.041652,3.286482
2904.000000,0.041667,3.286667,0.041611,3.286216
2904.250000,0.041667,3.286667,0.041631,3.286349
2904.500000,0.041667,3.286667,0.041619,3.286270
2904.750000,0.041667,3.286667,0.041667,3.286583
2905.000000,0.041667,3.286667,0.041656,3.286510
2905.250000,0.041667,3.286667,0.041753,3.287135
2905.500000,0.041667,3.286667,0.041639,3.286397
2905.750000,0.041667,3.286667,0.041661,3.286540
2906.000000,0.041667,3.286667,0.041655,3.286506
2906.250000,0.041667,3.286667,0.041719,3.286917
2906.500000,0.041667,3.286667,0.041641,3.286410
2906.750000,0.041667,3.286667,0.041749,3.287113
2907.000000,0.041667,3.286667,0.041743,3.287073
2907.250000,0.041667,3.286667,0.041679,3.286660
2907.500000,0.041667,3.286667,0.041741,3.287062
2907.750000,0.041667,3.286667,0.041669,3.286594
2908.000000,0.041667,3.286667,0.041645,3.286439
2908.250000,0.041667,3.286667,0.041753,3.287139
2908.500000,0.041667,3.286667,0.041725,3.286952
2908.750000,0.041667,3.286667,0.041732,3.287003
2909.000000,0.041667,3.286667,0.041704,3.286816
