t,V_batt,V_fgic
4333.500000,3.645000,3.645289
4333.750000,3.645000,3.644950
4334.000000,3.645000,3.645206
4334.250000,3.645000,3.644756
4334.500000,3.645000,3.645277
4334.750000,3.645000,3.644596
4335.000000,3.645000,3.644878
4335.250000,3.645000,3.645027
4335.500000,3.645000,3.645085
4335.750000,3.645000,3.645459
4336.000000,3.645000,3.645055
4336.250000,3.645000,3.644672
4336.500000,3.645000,3.644780
4336.750000,3.645000,3.644962
4337.000000,3.645000,3.645384
4337.250000,3.645000,3.644589
4337.500000,3.645000,3.644962
4337.750000,3.645000,3.645142
4338.000000,3.645000,3.645328
4338.250000,3.645000,3.645071
4338.500000,3.645000,3.645455
4338.750000,3.645000,3.644541
4339.000000,3.645000,3.645142
4339.250000,3.645000,3.645290
4339.500000,3.645000,3.644982
4339.750000,3.645000,3.644627
4340.000000,3.645000,3.645419
4340.250000,3.645000,3.645100
4340.500000,3.645000,3.645389
4340.750000,3.645000,3.645280
4341.000000,3.645000,3.645421
4341.250000,3.645000,3.644593
4341.500000,3.645000,3.645234
4341.750000,3.645000,3.645041
4342.000000,3.645000,3.645259
4342.250000,3.645000,3.644655
4342.500000,3.645000,3.645315
4342.750000,3.645000,3.644607
4343.000000,3.645000,3.645047
4343.250000,3.645000,3.645212
4343.500000,3.645000,3.645049
4343.750000,3.645000,3.645103
4344.000000,3.645000,3.644537
4344.250000,3.645000,3.644621
4344.500000,3.645000,3.644805
4344.750000,3.645000,3.644963
4345.000000,3.645000,3.645175
4345.250000,3.645000,3.644892
4345.500000,3.645000,3.644746
4345.750000,3.645000,3.644555
4346.000000,3.645000,3.644880
4346.250000,3.645000,3.644665
4346.500000,3.645000,3.644944
4346.750000,3.645000,3.645347
4347.000000,3.645000,3.644654
4347.250000,3.645000,3.645339
4347.500000,3.645000,3.644517
4347.750000,3.645000,3.645097
4348.000000,3.645000,3.644669
4348.250000,3.645000,3.645113
4348.500000,3.645000,3.645198
4348.750000,3.645000,3.644837
4349.000000,3.645000,3.645110
4349.250000,3.645000,3.644743
4349.500000,3.645000,3.645266
4349.750000,3.645000,3.645428
4350.000000,3.645000,3.645374
4350.250000,3.645000,3.644910
4350.500000,3.645000,3.645132
4350.750000,3.645000,3.644578
4351.000000,3.645000,3.644950
4351.250000,3.645000,3.644785
4351.500000,3.645000,3.644677
4351.750000,3.645000,3.644653
4352.000000,3.645000,3.644824
4352.250000,3.645000,3.645484
4352.500000,3.645000,3.645087
4352.750000,3.645000,3.645296
4353.000000,3.645000,3.645494
4353.250000,3.645000,3.644915
4353.500000,3.645000,3.644606
4353.750000,3.645000,3.644935
4354.000000,3.645000,3.645057
4354.250000,3.645000,3.645407
4354.500000,3.645000,3.644820
4354.750000,3.645000,3.645441
4355.000000,3.645000,3.645100
4355.250000,3.645000,3.644801
4355.500000,3.645000,3.645132
4355.750000,3.645000,3.645252
4356.000000,3.645000,3.644763
4356.250000,3.645000,3.645354
4356.500000,3.645000,3.645350
4356.750000,3.645000,3.645353
4357.000000,3.645000,3.644595
4357.250000,3.645000,3.644832
4357.500000,3.645000,3.644981
4357.750000,3.645000,3.644906
4358.000000,3.645000,3.645008
4358.250000,3.645000,3.644907
4358.500000,3.645000,3.644673
4358.750000,3.645000,3.644745
4359.000000,3.645000,3.645398
4359.250000,3.645000,3.644798
4359.500000,3.645000,3.645089
4359.750000,3.645000,3.644584
4360.000000,3.645000,3.645258
4360.250000,3.645000,3.644688
4360.500000,3.645000,3.644658
4360.750000,3.645000,3.645152
4361.000000,3.645000,3.644577
4361.250000,3.645000,3.645027
4361.500000,3.645000,3.644927
4361.750000,3.645000,3.644824
4362.000000,3.645000,3.644615
4362.250000,3.645000,3.644610
4362.500000,3.645000,3.644741
4362.750000,3.645000,3.644596
4363.000000,3.645000,3.645467
4363.250000,3.645000,3.644976
4363.500000,3.645000,3.644863
4363.750000,3.645000,3.645384
4364.000000,3.645000,3.645380
4364.250000,3.645000,3.644692
4364.500000,3.645000,3.645164
4364.750000,3.645000,3.644880
4365.000000,3.645000,3.645162
4365.250000,3.645000,3.645481
4365.500000,3.645000,3.645233
4365.750000,3.645000,3.644916
4366.000000,3.645000,3.644927
4366.250000,3.645000,3.645428
4366.500000,3.645000,3.644654
4366.750000,3.645000,3.645494
4367.000000,3.645000,3.645234
4367.250000,3.645000,3.645455
4367.500000,3.645000,3.645229
4367.750000,3.645000,3.645306
4368.000000,3.645000,3.644864
4368.250000,3.645000,3.645049
4368.500000,3.645000,3.645505
4368.750000,3.645000,3.645297
4369.000000,3.645000,3.644943
4369.250000,3.645000,3.644858
4369.500000,3.645000,3.645357
4369.750000,3.645000,3.644545
4370.000000,3.645000,3.644523
4370.250000,3.645000,3.644520
4370.500000,3.645000,3.644623
4370.750000,3.645000,3.644789
4371.000000,3.645000,3.645484
4371.250000,3.645000,3.645061
4371.500000,3.645000,3.645393
4371.750000,3.645000,3.645350
4372.000000,3.645000,3.645114
4372.250000,3.645000,3.645340
4372.500000,3.645000,3.645396
4372.750000,3.645000,3.644935
4373.000000,3.645000,3.644926
4373.250000,3.645000,3.645094
4373.500000,3.645000,3.644845
4373.750000,3.645000,3.644595
4374.000000,3.645000,3.645262
4374.250000,3.645000,3.644991
4374.500000,3.645000,3.644764
4374.750000,3.645000,3.645307
4375.000000,3.645000,3.644564
4375.250000,3.645000,3.645253
4375.500000,3.645000,3.645171
4375.750000,3.645000,3.644671
4376.000000,3.645000,3.645293
4376.250000,3.645000,3.645031
4376.500000,3.645000,3.644673
4376.750000,3.645000,3.644650
4377.000000,3.645000,3.645311
4377.250000,3.645000,3.645503
4377.500000,3.645000,3.645261
4377.750000,3.645000,3.644599
4378.000000,3.645000,3.644525
4378.250000,3.645000,3.645153
4378.500000,3.645000,3.644763
4378.750000,3.645000,3.645327
4379.000000,3.645000,3.645398
4379.250000,3.645000,3.644857
4379.500000,3.645000,3.644544
4379.750000,3.645000,3.645064
4380.000000,3.645000,3.645246
4380.250000,3.645000,3.644977
4380.500000,3.645000,3.644681
4380.750000,3.645000,3.644774
4381.000000,3.645000,3.644840
4381.250000,3.645000,3.645214
4381.500000,3.645000,3.644980
4381.750000,3.645000,3.644892
4382.000000,3.645000,3.645429
4382.250000,3.645000,3.644845
4382.500000,3.645000,3.644939
4382.750000,3.645000,3.644764
4383.000000,3.645000,3.645061
4383.250000,3.645000,3.645492
4383.500000,3.645000,3.645218
4383.750000,3.645000,3.645021
4384.000000,3.645000,3.645424
4384.250000,3.645000,3.644587
4384.500000,3.645000,3.644652
4384.750000,3.645000,3.645418
4385.000000,3.645000,3.644879
4385.250000,3.645000,3.644784
4385.500000,3.645000,3.645223
4385.750000,3.645000,3.645211
4386.000000,3.645000,3.645390
4386.250000,3.645000,3.645014
4386.500000,3.645000,3.644899
4386.750000,3.645000,3.644934
4387.000000,3.645000,3.645466
4387.250000,3.645000,3.644528
4387.500000,3.645000,3.644676
4387.750000,3.645000,3.644645
4388.000000,3.645000,3.644903
4388.250000,3.645000,3.644621
4388.500000,3.645000,3.645062
4388.750000,3.645000,3.644556
4389.000000,3.645000,3.644807
4389.250000,3.645000,3.645284
4389.500000,3.645000,3.645371
4389.750000,3.645000,3.644984
4390.000000,3.645000,3.645460
4390.250000,3.645000,3.645227
4390.500000,3.645000,3.644540
4390.750000,3.645000,3.644948
4391.000000,3.645000,3.645434
4391.250000,3.645000,3.644706
4391.500000,3.645000,3.645275
4391.750000,3.645000,3.645055
4392.000000,3.645000,3.645123
4392.250000,3.645000,3.644621
4392.500000,3.645000,3.645457
4392.750000,3.645000,3.645000
4393.000000,3.645000,3.644523
4393.250000,3.645000,3.644740
4393.500000,3.645000,3.645351
4393.750000,3.645000,3.645236
4394.000000,3.645000,3.644898
4394.250000,3.645000,3.644727
4394.500000,3.645000,3.645145
4394.750000,3.645000,3.645110
4395.000000,3.645000,3.644639
4395.250000,3.645000,3.644897
4395.500000,3.645000,3.645021
4395.750000,3.645000,3.645403
4396.000000,3.645000,3.645154
4396.250000,3.645000,3.644827
4396.500000,3.645000,3.645467
4396.750000,3.645000,3.645371
4397.000000,3.645000,3.645313
4397.250000,3.645000,3.645154
4397.500000,3.645000,3.645368
4397.750000,3.645000,3.644905
4398.000000,3.645000,3.645483
4398.250000,3.645000,3.645131
4398.500000,3.645000,3.645287
4398.750000,3.645000,3.644876
4399.000000,3.645000,3.645094
4399.250000,3.645000,3.644705
4399.500000,3.645000,3.645256
4399.750000,3.645000,3.645358
4400.000000,3.645000,3.645123
4400.250000,3.645000,3.645497
4400.500000,3.645000,3.644969
4400.750000,3.645000,3.644552
4401.000000,3.645000,3.645476
4401.250000,3.645000,3.644583
4401.500000,3.645000,3.644597
4401.750000,3.645000,3.644908
4402.000000,3.645000,3.644731
4402.250000,3.645000,3.644701
4402.500000,3.645000,3.645419
4402.750000,3.645000,3.645013
4403.000000,3.645000,3.644871
4403.250000,3.645000,3.645501
4403.500000,3.645000,3.644798
4403.750000,3.645000,3.645405
4404.000000,3.645000,3.644639
4404.250000,3.645000,3.645457
4404.500000,3.645000,3.644720
4404.750000,3.645000,3.645231
4405.000000,3.645000,3.644633
4405.250000,3.645000,3.644785
4405.500000,3.645000,3.645083
4405.750000,3.645000,3.645498
4406.000000,3.645000,3.644652
4406.250000,3.645000,3.645323
4406.500000,3.645000,3.644876
4406.750000,3.645000,3.644896
4407.000000,3.645000,3.644578
4407.250000,3.645000,3.644668
4407.500000,3.645000,3.645013
4407.750000,3.645000,3.645228
4408.000000,3.645000,3.645298
4408.250000,3.645000,3.644683
4408.500000,3.645000,3.645423
4408.750000,3.645000,3.645486
4409.000000,3.645000,3.644943
4409.250000,3.645000,3.644881
4409.500000,3.645000,3.644700
4409.750000,3.645000,3.644618
4410.000000,3.645000,3.644827
4410.250000,3.645000,3.645236
4410.500000,3.645000,3.645349
4410.750000,3.645000,3.644527
4411.000000,3.645000,3.644760
4411.250000,3.645000,3.645336
4411.500000,3.645000,3.645150
4411.750000,3.645000,3.645332
4412.000000,3.645000,3.644828
4412.250000,3.645000,3.644850
4412.500000,3.645000,3.645117
4412.750000,3.645000,3.644754
4413.000000,3.645000,3.645036
4413.250000,3.645000,3.644535
4413.500000,3.645000,3.645239
4413.750000,3.645000,3.645290
4414.000000,3.645000,3.645501
4414.250000,3.645000,3.645236
4414.500000,3.645000,3.644884
4414.750000,3.645000,3.644512
4415.000000,3.645000,3.645277
4415.250000,3.645000,3.644683
4415.500000,3.645000,3.645446
4415.750000,3.645000,3.645356
4416.000000,3.645000,3.644583
4416.250000,3.645000,3.645042
4416.500000,3.645000,3.644708
4416.750000,3.645000,3.645014
4417.000000,3.645000,3.645330
4417.250000,3.645000,3.644846
4417.500000,3.645000,3.644671
4417.750000,3.645000,3.645120
4418.000000,3.645000,3.644920
4418.250000,3.645000,3.644910
4418.500000,3.645000,3.645107
4418.750000,3.645000,3.644760
4419.000000,3.645000,3.644695
4419.250000,3.645000,3.644551
4419.500000,3.645000,3.645152
4419.750000,3.645000,3.644813
4420.000000,3.645000,3.644876
4420.250000,3.645000,3.644947
4420.500000,3.645000,3.645270
4420.750000,3.645000,3.645370
4421.000000,3.645000,3.645273
4421.250000,3.645000,3.644709
4421.500000,3.645000,3.645457
4421.750000,3.645000,3.645509
4422.000000,3.645000,3.644589
4422.250000,3.645000,3.645073
4422.500000,3.645000,3.644962
4422.750000,3.645000,3.645022
4423.000000,3.645000,3.645427
4423.250000,3.645000,3.645112
4423.500000,3.645000,3.644924
4423.750000,3.645000,3.644934
4424.000000,3.645000,3.644677
4424.250000,3.645000,3.645349
4424.500000,3.645000,3.645454
4424.750000,3.645000,3.644812
4425.000000,3.645000,3.644759
4425.250000,3.645000,3.645456
4425.500000,3.645000,3.644512
4425.750000,3.645000,3.645338
4426.000000,3.645000,3.645332
4426.250000,3.645000,3.645093
4426.500000,3.645000,3.644869
4426.750000,3.645000,3.644844
4427.000000,3.645000,3.645061
4427.250000,3.645000,3.645160
4427.500000,3.645000,3.645445
4427.750000,3.645000,3.645282
4428.000000,3.645000,3.645108
4428.250000,3.645000,3.644682
4428.500000,3.645000,3.644864
4428.750000,3.645000,3.645417
4429.000000,3.645000,3.644541
4429.250000,3.645000,3.645183
4429.500000,3.645000,3.645341
4429.750000,3.645000,3.645095
4430.000000,3.645000,3.645007
4430.250000,3.645000,3.644529
4430.500000,3.645000,3.645174
4430.750000,3.645000,3.644858
4431.000000,3.645000,3.645184
4431.250000,3.645000,3.644565
4431.500000,3.645000,3.645425
4431.750000,3.645000,3.644932
4432.000000,3.645000,3.644924
4432.250000,3.645000,3.645344
4432.500000,3.645000,3.645496
4432.750000,3.645000,3.644627
4433.000000,3.645000,3.644684
4433.250000,3.645000,3.644668
4433.500000,3.645000,3.645407
4433.750000,3.645000,3.644723
4434.000000,3.645000,3.645199
4434.250000,3.645000,3.645193
4434.500000,3.645000,3.645039
4434.750000,3.645000,3.645289
4435.000000,3.645000,3.644593
4435.250000,3.645000,3.644884
4435.500000,3.645000,3.644935
4435.750000,3.645000,3.645344
4436.000000,3.645000,3.645281
4436.250000,3.645000,3.645101
4436.500000,3.645000,3.644711
4436.750000,3.645000,3.645142
4437.000000,3.645000,3.645067
4437.250000,3.645000,3.645317
4437.500000,3.645000,3.645477
4437.750000,3.645000,3.645043
4438.000000,3.645000,3.645034
4438.250000,3.645000,3.645113
4438.500000,3.645000,3.644630
4438.750000,3.645000,3.645257
4439.000000,3.645000,3.645050
4439.250000,3.645000,3.644925
4439.500000,3.645000,3.645302
4439.750000,3.645000,3.644596
4440.000000,3.645000,3.644641
4440.250000,3.645000,3.645422
4440.500000,3.645000,3.645057
4440.750000,3.645000,3.644720
4441.000000,3.645000,3.644567
4441.250000,3.645000,3.645497
4441.500000,3.645000,3.644722
4441.750000,3.645000,3.644931
4442.000000,3.645000,3.644805
4442.250000,3.645000,3.644874
4442.500000,3.645000,3.644918
4442.750000,3.645000,3.645018
4443.000000,3.645000,3.644549
4443.250000,3.645000,3.644936
4443.500000,3.645000,3.645012
4443.750000,3.645000,3.644549
4444.000000,3.645000,3.645139
4444.250000,3.645000,3.644981
4444.500000,3.645000,3.644709
4444.750000,3.645000,3.644878
4445.000000,3.645000,3.645297
4445.250000,3.645000,3.644932
4445.500000,3.645000,3.645316
4445.750000,3.645000,3.644973
4446.000000,3.645000,3.645505
4446.250000,3.645000,3.645033
4446.500000,3.645000,3.645303
4446.750000,3.645000,3.644856
4447.000000,3.645000,3.645107
4447.250000,3.645000,3.644848
4447.500000,3.645000,3.645165
4447.750000,3.645000,3.645190
4448.000000,3.645000,3.644834
4448.250000,3.645000,3.644644
4448.500000,3.645000,3.644831
4448.750000,3.645000,3.645452
4449.000000,3.645000,3.645494
4449.250000,3.645000,3.645168
4449.500000,3.645000,3.644896
4449.750000,3.645000,3.644973
4450.000000,3.645000,3.644761
4450.250000,3.645000,3.644671
4450.500000,3.645000,3.645209
4450.750000,3.645000,3.645415
4451.000000,3.645000,3.644715
4451.250000,3.645000,3.644612
4451.500000,3.645000,3.645144
4451.750000,3.645000,3.644942
4452.000000,3.645000,3.645474
4452.250000,3.645000,3.644941
4452.500000,3.645000,3.644710
4452.750000,3.645000,3.644568
4453.000000,3.645000,3.644937
4453.250000,3.645000,3.644624
4453.500000,3.645000,3.645092
4453.750000,3.645000,3.645335
4454.000000,3.645000,3.644877
4454.250000,3.645000,3.645510
4454.500000,3.645000,3.644581
4454.750000,3.645000,3.644687
4455.000000,3.645000,3.645166
4455.250000,3.645000,3.644674
4455.500000,3.645000,3.644890
4455.750000,3.645000,3.645137
4456.000000,3.645000,3.644550
4456.250000,3.645000,3.645450
4456.500000,3.645000,3.644779
4456.750000,3.645000,3.644520
4457.000000,3.645000,3.645332
4457.250000,3.645000,3.644600
4457.500000,3.645000,3.644787
4457.750000,3.645000,3.645144
4458.000000,3.645000,3.644833
4458.250000,3.645000,3.644552
4458.500000,3.645000,3.645205
4458.750000,3.645000,3.644997
4459.000000,3.645000,3.645030
4459.250000,3.645000,3.644939
4459.500000,3.645000,3.645155
4459.750000,3.645000,3.644641
4460.000000,3.645000,3.644829
4460.250000,3.645000,3.644918
4460.500000,3.645000,3.644966
4460.750000,3.645000,3.645399
4461.000000,3.645000,3.645331
4461.250000,3.645000,3.645346
4461.500000,3.645000,3.645267
4461.750000,3.645000,3.645462
4462.000000,3.645000,3.644930
4462.250000,3.645000,3.644742
4462.500000,3.645000,3.645074
4462.750000,3.645000,3.644584
4463.000000,3.645000,3.645434
4463.250000,3.645000,3.645006
4463.500000,3.645000,3.644926
4463.750000,3.645000,3.645235
4464.000000,3.645000,3.644873
4464.250000,3.645000,3.645109
4464.500000,3.645000,3.644953
4464.750000,3.645000,3.645227
4465.000000,3.645000,3.645019
4465.250000,3.645000,3.644607
4465.500000,3.645000,3.644625
4465.750000,3.645000,3.645397
4466.000000,3.645000,3.644963
4466.250000,3.645000,3.645019
4466.500000,3.645000,3.645051
4466.750000,3.645000,3.644580
4467.000000,3.645000,3.645035
4467.250000,3.645000,3.645060
4467.500000,3.645000,3.644787
4467.750000,3.645000,3.644535
4468.000000,3.645000,3.644711
4468.250000,3.645000,3.644771
4468.500000,3.645000,3.644605
4468.750000,3.645000,3.645032
4469.000000,3.645000,3.644890
4469.250000,3.645000,3.644935
4469.500000,3.645000,3.645120
4469.750000,3.645000,3.644864
4470.000000,3.645000,3.645401
4470.250000,3.645000,3.645293
4470.500000,3.645000,3.644615
4470.750000,3.645000,3.645290
4471.000000,3.645000,3.644814
4471.250000,3.645000,3.644603
4471.500000,3.645000,3.645382
4471.750000,3.645000,3.644515
4472.000000,3.645000,3.644600
4472.250000,3.645000,3.645081
4472.500000,3.645000,3.644675
4472.750000,3.645000,3.644891
4473.000000,3.645000,3.644826
4473.250000,3.645000,3.644595
4473.500000,3.645000,3.645086
4473.750000,3.645000,3.644750
4474.000000,3.645000,3.645097
4474.250000,3.645000,3.644666
4474.500000,3.645000,3.644528
4474.750000,3.645000,3.645208
4475.000000,3.645000,3.645254
4475.250000,3.645000,3.644944
4475.500000,3.645000,3.645303
4475.750000,3.645000,3.644531
4476.000000,3.645000,3.644890
4476.250000,3.645000,3.645474
4476.500000,3.645000,3.644805
4476.750000,3.645000,3.645263
4477.000000,3.645000,3.645273
4477.250000,3.645000,3.645444
4477.500000,3.645000,3.645130
4477.750000,3.645000,3.645223
4478.000000,3.645000,3.645505
4478.250000,3.645000,3.645082
4478.500000,3.645000,3.644732
4478.750000,3.645000,3.644761
4479.000000,3.645000,3.645260
4479.250000,3.645000,3.645104
4479.500000,3.645000,3.645296
4479.750000,3.645000,3.644926
4480.000000,3.645000,3.644565
4480.250000,3.645000,3.645378
4480.500000,3.645000,3.644746
4480.750000,3.645000,3.644984
4481.000000,3.645000,3.645178
4481.250000,3.645000,3.644903
4481.500000,3.645000,3.645400
4481.750000,3.645000,3.645256
4482.000000,3.645000,3.644627
4482.250000,3.645000,3.644531
4482.500000,3.645000,3.644667
4482.750000,3.645000,3.644777
4483.000000,3.645000,3.645296
4483.250000,3.645000,3.645017
4483.500000,3.645000,3.644962
4483.750000,3.645000,3.645509
4484.000000,3.645000,3.644622
4484.250000,3.645000,3.644598
4484.500000,3.645000,3.645188
4484.750000,3.645000,3.645155
4485.000000,3.645000,3.645434
4485.250000,3.645000,3.644645
4485.500000,3.645000,3.645500
4485.750000,3.645000,3.644996
4486.000000,3.645000,3.644704
4486.250000,3.645000,3.644846
4486.500000,3.645000,3.644672
4486.750000,3.645000,3.644933
4487.000000,3.645000,3.645222
4487.250000,3.645000,3.645325
4487.500000,3.645000,3.644658
4487.750000,3.645000,3.645277
4488.000000,3.645000,3.645048
4488.250000,3.645000,3.645209
4488.500000,3.645000,3.645234
4488.750000,3.645000,3.644790
4489.000000,3.645000,3.645270
4489.250000,3.645000,3.644564
4489.500000,3.645000,3.645419
4489.750000,3.645000,3.644950
