t,I_batt,Tau_batt,Tau_fgic,C1_batt,C1_fgic
108.000000,2.000000,6.630000,6.630544,1560.004473,1561.621441
108.250000,2.000000,6.630048,6.630229,1560.143372,1560.706978
108.500000,2.000000,6.630097,6.630393,1560.282272,1561.179686
108.750000,2.000000,6.630145,6.630442,1560.421171,1561.320367
109.000000,2.000000,6.630194,6.630861,1560.560070,1562.549474
109.250000,2.000000,6.630242,6.630605,1560.698969,1561.797089
109.500000,2.000000,6.630290,6.630775,1560.837868,1562.294392
109.750000,2.000000,6.630338,6.630873,1560.976768,1562.582222
110.000000,2.000000,6.630386,6.631141,1561.115667,1563.383473
110.250000,2.000000,6.630434,6.630692,1561.254566,1562.049486
110.500000,2.000000,6.630481,6.630856,1561.393465,1562.533937
110.750000,2.000000,6.630529,6.631335,1561.532364,1563.969235
111.000000,2.000000,6.630576,6.631017,1561.671264,1563.011596
111.250000,2.000000,6.630624,6.630810,1561.810163,1562.396157
111.500000,2.000000,6.630671,6.630705,1561.949062,1562.086465
111.750000,2.000000,6.630718,6.630952,1562.087961,1562.817764
112.000000,2.000000,6.630765,6.630940,1562.226860,1562.781212
112.250000,2.000000,6.630812,6.630818,1562.365760,1562.420743
112.500000,2.000000,6.630859,6.630905,1562.504659,1562.678436
112.750000,2.000000,6.630906,6.631143,1562.643558,1563.389536
113.000000,2.000000,6.630953,6.631665,1562.782457,1564.975771
113.250000,2.000000,6.630999,6.631442,1562.921356,1564.295203
113.500000,2.000000,6.631046,6.631234,1563.060256,1563.663927
113.750000,2.000000,6.631092,6.631729,1563.199155,1565.174678
114.000000,2.000000,6.631139,6.631579,1563.338054,1564.713486
114.250000,2.000000,6.631185,6.631831,1563.476953,1565.490743
114.500000,2.000000,6.631231,6.631171,1563.615852,1563.475724
114.750000,2.000000,6.631277,6.631667,1563.754752,1564.983233
115.000000,2.000000,6.631323,6.631926,1563.893651,1565.782022
115.250000,2.000000,6.631369,6.631610,1564.032550,1564.806888
115.500000,2.000000,6.631415,6.631808,1564.171449,1565.416072
115.750000,2.000000,6.631461,6.632069,1564.310348,1566.232771
116.000000,2.000000,6.631506,6.631608,1564.449248,1564.801611
116.250000,2.000000,6.631552,6.631788,1564.588147,1565.355038
116.500000,2.000000,6.631597,6.631942,1564.727046,1565.834119
116.750000,2.000000,6.631642,6.631736,1564.865945,1565.193472
117.000000,2.000000,6.631687,6.631565,1565.004844,1564.669865
117.250000,2.000000,6.631733,6.631977,1565.143744,1565.941802
117.500000,2.000000,6.631778,6.632498,1565.282643,1567.587244
117.750000,2.000000,6.631822,6.631880,1565.421542,1565.635414
118.000000,2.000000,6.631867,6.632432,1565.560441,1567.376097
118.250000,2.000000,6.631912,6.632579,1565.699340,1567.847838
118.500000,2.000000,6.631957,6.632134,1565.838240,1566.430202
118.750000,2.000000,6.632001,6.632560,1565.977139,1567.783392
119.000000,2.000000,6.632045,6.632096,1566.116038,1566.313471
119.250000,2.000000,6.632090,6.632842,1566.254937,1568.698411
119.500000,2.000000,6.632134,6.632108,1566.393836,1566.350257
119.750000,2.000000,6.632178,6.632106,1566.532735,1566.347105
120.000000,2.000000,6.632222,6.632959,1566.671635,1569.081930
120.250000,2.000000,6.632266,6.632817,1566.810534,1568.619554
120.500000,2.000000,6.632310,6.632972,1566.949433,1569.124328
120.750000,2.000000,6.632354,6.633210,1567.088332,1569.909379
121.000000,2.000000,6.632397,6.633061,1567.227231,1569.416624
121.250000,2.000000,6.632441,6.632786,1567.366131,1568.516113
121.500000,2.000000,6.632484,6.633087,1567.505030,1569.504807
121.750000,2.000000,6.632528,6.632532,1567.643929,1567.696856
122.000000,2.000000,6.632571,6.632787,1567.782828,1568.519553
122.250000,2.000000,6.632614,6.632925,1567.921727,1568.972984
122.500000,2.000000,6.632657,6.633410,1568.060627,1570.583155
122.750000,2.000000,6.632700,6.632978,1568.199526,1569.147499
123.000000,2.000000,6.632743,6.632896,1568.338425,1568.877919
123.250000,2.000000,6.632786,6.632674,1568.477324,1568.156739
123.500000,2.000000,6.632828,6.633003,1568.616223,1569.227634
123.750000,2.000000,6.632871,6.633103,1568.755122,1569.558061
124.000000,2.000000,6.632913,6.633298,1568.894022,1570.207702
124.250000,2.000000,6.632956,6.633071,1569.032921,1569.449546
124.500000,2.000000,6.632998,6.633559,1569.171820,1571.084555
124.750000,2.000000,6.633040,6.633822,1569.310719,1571.983422
125.000000,2.000000,6.633082,6.633266,1569.449618,1570.097079
125.250000,2.000000,6.633124,6.633597,1569.588518,1571.211056
125.500000,2.000000,6.633166,6.633100,1569.727417,1569.544756
125.750000,2.000000,6.633208,6.633358,1569.866316,1570.401778
126.000000,2.000000,6.633250,6.633219,1570.005215,1569.935044
126.250000,2.000000,6.633292,6.633894,1570.144114,1572.223913
126.500000,2.000000,6.633333,6.634131,1570.283014,1573.053415
126.750000,2.000000,6.633374,6.634095,1570.421913,1572.927021
127.000000,2.000000,6.633416,6.633663,1570.560812,1571.434618
127.250000,2.000000,6.633457,6.633847,1570.699711,1572.066584
127.500000,2.000000,6.633498,6.633785,1570.838610,1571.851106
127.750000,2.000000,6.633539,6.634277,1570.977509,1573.569864
128.000000,2.000000,6.633580,6.634127,1571.116409,1573.040040
128.250000,2.000000,6.633621,6.634033,1571.255308,1572.712463
128.500000,2.000000,6.633662,6.633995,1571.394207,1572.578448
128.750000,2.000000,6.633702,6.633803,1571.533106,1571.915169
129.000000,2.000000,6.633743,6.633882,1571.672005,1572.187025
129.250000,2.000000,6.633783,6.633980,1571.810904,1572.529503
129.500000,2.000000,6.633824,6.634203,1571.949804,1573.310873
129.750000,2.000000,6.633864,6.633944,1572.088703,1572.405339
130.000000,2.000000,6.633904,6.634514,1572.227602,1574.415691
130.250000,2.000000,6.633944,6.634015,1572.366501,1572.650746
130.500000,2.000000,6.633984,6.634594,1572.505400,1574.706117
130.750000,2.000000,6.634024,6.634728,1572.644300,1575.189523
131.000000,2.000000,6.634064,6.634419,1572.783199,1574.076245
131.250000,2.000000,6.634104,6.634829,1572.922098,1575.559525
131.500000,2.000000,6.634143,6.634531,1573.060997,1574.474845
131.750000,2.000000,6.634183,6.634861,1573.199896,1575.677112
132.000000,2.000000,6.634222,6.634290,1573.338795,1573.615757
132.250000,2.000000,6.634261,6.634326,1573.477695,1573.744523
132.500000,2.000000,6.634301,6.634950,1573.616594,1576.003285
132.750000,2.000000,6.634340,6.634675,1573.755493,1574.993998
133.000000,2.000000,6.634379,6.634907,1573.894392,1575.844386
133.250000,2.000000,6.634418,6.634835,1574.033291,1575.578841
133.500000,2.000000,6.634457,6.634704,1574.172190,1575.100068
133.750000,2.000000,6.634495,6.634597,1574.311090,1574.711462
134.000000,2.000000,6.634534,6.635192,1574.449989,1576.905573
134.250000,2.000000,6.634572,6.634753,1574.588888,1575.277247
134.500000,2.000000,6.634611,6.634896,1574.727787,1575.802100
134.750000,2.000000,6.634649,6.635111,1574.866686,1576.598870
135.000000,2.000000,6.634687,6.635005,1575.005585,1576.203524
135.250000,2.000000,6.634726,6.634935,1575.144485,1575.946119
135.500000,2.000000,6.634764,6.634852,1575.283384,1575.639510
135.750000,2.000000,6.634802,6.635364,1575.422283,1577.554562
136.000000,2.000000,6.634839,6.635254,1575.561182,1577.137217
136.250000,2.000000,6.634877,6.634912,1575.700081,1575.856917
136.500000,2.000000,6.634915,6.635394,1575.838980,1577.669703
136.750000,2.000000,6.634952,6.635256,1575.977880,1577.143843
137.000000,2.000000,6.634990,6.635619,1576.116779,1578.535284
137.250000,2.000000,6.635027,6.635287,1576.255678,1577.260931
137.500000,2.000000,6.635065,6.635265,1576.394577,1577.178055
137.750000,2.000000,6.635102,6.635420,1576.533476,1577.768542
138.000000,2.000000,6.635139,6.635086,1576.672375,1576.507672
138.250000,2.000000,6.635176,6.635794,1576.811275,1579.221299
138.500000,2.000000,6.635213,6.635812,1576.950174,1579.291705
138.750000,2.000000,6.635249,6.635569,1577.089073,1578.344130
139.000000,2.000000,6.635286,6.635832,1577.227972,1579.369627
139.250000,2.000000,6.635323,6.635424,1577.366871,1577.784317
139.500000,2.000000,6.635359,6.635877,1577.505770,1579.548311
139.750000,2.000000,6.635396,6.635724,1577.644670,1578.943160
140.000000,2.000000,6.635432,6.635935,1577.783569,1579.779011
140.250000,2.000000,6.635468,6.635597,1577.922468,1578.453832
140.500000,2.000000,6.635504,6.635929,1578.061367,1579.755178
140.750000,2.000000,6.635540,6.635890,1578.200266,1579.599561
141.000000,2.000000,6.635576,6.635954,1578.339165,1579.856987
141.250000,2.000000,6.635612,6.635642,1578.478065,1578.625842
141.500000,2.000000,6.635648,6.635944,1578.616964,1579.817106
141.750000,2.000000,6.635684,6.635972,1578.755863,1579.926850
142.000000,2.000000,6.635719,6.635974,1578.894762,1579.936320
142.250000,2.000000,6.635754,6.636310,1579.033661,1581.295637
142.500000,2.000000,6.635790,6.635925,1579.172560,1579.737451
142.750000,2.000000,6.635825,6.635976,1579.311460,1579.941951
143.000000,2.000000,6.635860,6.635978,1579.450359,1579.952390
143.250000,2.000000,6.635895,6.636116,1579.589258,1580.502909
143.500000,2.000000,6.635930,6.636221,1579.728157,1580.931002
143.750000,2.000000,6.635965,6.635983,1579.867056,1579.967471
144.000000,2.000000,6.636000,6.636314,1580.005955,1581.311604
144.250000,2.000000,6.636035,6.636205,1580.144855,1580.866450
144.500000,2.000000,6.636069,6.636028,1580.283754,1580.149167
144.750000,2.000000,6.636104,6.636471,1580.422653,1581.959647
145.000000,2.000000,6.636138,6.636320,1580.561552,1581.337075
145.250000,2.000000,6.636172,6.636632,1580.700451,1582.632319
145.500000,2.000000,6.636207,6.636267,1580.839350,1581.118119
145.750000,2.000000,6.636241,6.636810,1580.978249,1583.391619
146.000000,2.000000,6.636275,6.636670,1581.117149,1582.797198
146.250000,2.000000,6.636308,6.636489,1581.256048,1582.035369
146.500000,2.000000,6.636342,6.636664,1581.394947,1582.770460
146.750000,2.000000,6.636376,6.636282,1581.533846,1581.178452
147.000000,2.000000,6.636410,6.636298,1581.672745,1581.245157
147.250000,2.000000,6.636443,6.636549,1581.811644,1582.287512
147.500000,2.000000,6.636477,6.636673,1581.950543,1582.806899
147.750000,2.000000,6.636510,6.636474,1582.089443,1581.972087
148.000000,2.000000,6.636543,6.636934,1582.228342,1583.927234
148.250000,2.000000,6.636576,6.637055,1582.367241,1584.455663
148.500000,2.000000,6.636609,6.636508,1582.506140,1582.116338
148.750000,2.000000,6.636642,6.636491,1582.645039,1582.045928
149.000000,2.000000,6.636675,6.637157,1582.783938,1584.904673
149.250000,2.000000,6.636708,6.636665,1582.922838,1582.772729
149.500000,2.000000,6.636740,6.636849,1583.061737,1583.560278
149.750000,2.000000,6.636773,6.637331,1583.200636,1585.683704
150.000000,2.000000,6.636805,6.637279,1583.339535,1585.452147
150.250000,2.000000,6.636838,6.636903,1583.478434,1583.796983
150.500000,2.000000,6.636870,6.637185,1583.617333,1585.033825
150.750000,2.000000,6.636902,6.636905,1583.756232,1583.804945
151.000000,2.000000,6.636934,6.637093,1583.895132,1584.625903
151.250000,2.000000,6.636966,6.637414,1584.034031,1586.059990
151.500000,2.000000,6.636998,6.637283,1584.172930,1585.469679
151.750000,2.000000,6.637030,6.637099,1584.311829,1584.652388
152.000000,2.000000,6.637062,6.637145,1584.450728,1584.856579
152.250000,2.000000,6.637093,6.637507,1584.589627,1586.489369
152.500000,2.000000,6.637125,6.637229,1584.728526,1585.227502
152.750000,2.000000,6.637156,6.637299,1584.867426,1585.545234
153.000000,2.000000,6.637187,6.637570,1585.006325,1586.776757
153.250000,2.000000,6.637219,6.637516,1585.145224,1586.529846
153.500000,2.000000,6.637250,6.637778,1585.284123,1587.749745
153.750000,2.000000,6.637281,6.637464,1585.423022,1586.290263
154.000000,2.000000,6.637312,6.637533,1585.561921,1586.610740
154.250000,2.000000,6.637342,6.637724,1585.700820,1587.496925
154.500000,2.000000,6.637373,6.637379,1585.839720,1585.904750
154.750000,2.000000,6.637404,6.637907,1585.978619,1588.364484
155.000000,2.000000,6.637434,6.637490,1586.117518,1586.407679
155.250000,2.000000,6.637465,6.637792,1586.256417,1587.815680
155.500000,2.000000,6.637495,6.637568,1586.395316,1586.767135
155.750000,2.000000,6.637525,6.637982,1586.534215,1588.723073
156.000000,2.000000,6.637555,6.637579,1586.673114,1586.819221
156.250000,2.000000,6.637586,6.637752,1586.812014,1587.626931
156.500000,2.000000,6.637615,6.637838,1586.950913,1588.036528
156.750000,2.000000,6.637645,6.637750,1587.089812,1587.616601
157.000000,2.000000,6.637675,6.637583,1587.228711,1586.837619
157.250000,2.000000,6.637705,6.637586,1587.367610,1586.852407
157.500000,2.000000,6.637734,6.637752,1587.506509,1587.627954
157.750000,2.000000,6.637764,6.637983,1587.645408,1588.731247
158.000000,2.000000,6.637793,6.637815,1587.784308,1587.925929
158.250000,2.000000,6.637822,6.637671,1587.923207,1587.246150
158.500000,2.000000,6.637852,6.637702,1588.062106,1587.392136
158.750000,2.000000,6.637881,6.638198,1588.201005,1589.783813
159.000000,2.000000,6.637910,6.638392,1588.339904,1590.756783
159.250000,2.000000,6.637939,6.638039,1588.478803,1589.002177
159.500000,2.000000,6.637967,6.637974,1588.617702,1588.684860
159.750000,2.000000,6.637996,6.638434,1588.756601,1590.976277
160.000000,2.000000,6.638025,6.638009,1588.895501,1588.853288
160.250000,2.000000,6.638053,6.638201,1589.034400,1589.799183
160.500000,2.000000,6.638081,6.638007,1589.173299,1588.846452
160.750000,2.000000,6.638110,6.638557,1589.312198,1591.610463
161.000000,2.000000,6.638138,6.638361,1589.451097,1590.602876
161.250000,2.000000,6.638166,6.638009,1589.589996,1588.859503
161.500000,2.000000,6.638194,6.638463,1589.728895,1591.124584
161.750000,2.000000,6.638222,6.638148,1589.867794,1589.541870
162.000000,2.000000,6.638250,6.638182,1590.006694,1589.706546
162.250000,2.000000,6.638278,6.638699,1590.145593,1592.360230
162.500000,2.000000,6.638305,6.638435,1590.284492,1590.984355
162.750000,2.000000,6.638333,6.638781,1590.423391,1592.793532
163.000000,2.000000,6.638360,6.638333,1590.562290,1590.461973
163.250000,2.000000,6.638388,6.638500,1590.701189,1591.318899
163.500000,2.000000,6.638415,6.638614,1590.840088,1591.908241
163.750000,2.000000,6.638442,6.638812,1590.978988,1592.961052
164.000000,2.000000,6.638469,6.638772,1591.117887,1592.748641
164.250000,2.000000,6.638496,6.638823,1591.256786,1593.019696
164.500000,2.000000,6.638523,6.638586,1591.395685,1591.761572
164.750000,2.000000,6.638550,6.638714,1591.534584,1592.433889
165.000000,2.000000,6.638576,6.638642,1591.673483,1592.054633
165.250000,2.000000,6.638603,6.638519,1591.812382,1591.413594
165.500000,2.000000,6.638629,6.638698,1591.951281,1592.349580
165.750000,2.000000,6.638656,6.638737,1592.090181,1592.559392
166.000000,2.000000,6.638682,6.638645,1592.229080,1592.075197
166.250000,2.000000,6.638708,6.639038,1592.367979,1594.202462
166.500000,2.000000,6.638734,6.638577,1592.506878,1591.717521
166.750000,2.000000,6.638760,6.639022,1592.645777,1594.118033
167.000000,2.000000,6.638786,6.638850,1592.784676,1593.169048
167.250000,2.000000,6.638812,6.638779,1592.923575,1592.786455
167.500000,2.000000,6.638838,6.638784,1593.062474,1592.811869
167.750000,2.000000,6.638863,6.638989,1593.201373,1593.932856
168.000000,2.000000,6.638889,6.639090,1593.340273,1594.493085
168.250000,2.000000,6.638914,6.639166,1593.479172,1594.924380
168.500000,2.000000,6.638940,6.639198,1593.618071,1595.106774
168.750000,2.000000,6.638965,6.638960,1593.756970,1593.769435
169.000000,2.000000,6.638990,6.639027,1593.895869,1594.140455
169.250000,2.000000,6.639015,6.639224,1594.034768,1595.255024
169.500000,2.000000,6.639040,6.639069,1594.173667,1594.376227
169.750000,2.000000,6.639065,6.639214,1594.312566,1595.200033
170.000000,2.000000,6.639089,6.639079,1594.451466,1594.432916
170.250000,2.000000,6.639114,6.639474,1594.590365,1596.723285
170.500000,2.000000,6.639139,6.639300,1594.729264,1595.698108
170.750000,2.000000,6.639163,6.639208,1594.868163,1595.164603
171.000000,2.000000,6.639187,6.639449,1595.007062,1596.578069
171.250000,2.000000,6.639212,6.639256,1595.145961,1595.443609
171.500000,2.000000,6.639236,6.639086,1595.284860,1594.473737
171.750000,2.000000,6.639260,6.639374,1595.423759,1596.133963
172.000000,2.000000,6.639284,6.639447,1595.562658,1596.562307
172.250000,2.000000,6.639308,6.639494,1595.701558,1596.848811
172.500000,2.000000,6.639331,6.639259,1595.840457,1595.459828
172.750000,2.000000,6.639355,6.639471,1595.979356,1596.708273
173.000000,2.000000,6.639379,6.639652,1596.118255,1597.809792
173.250000,2.000000,6.639402,6.639479,1596.257154,1596.755226
173.500000,2.000000,6.639426,6.639676,1596.396053,1597.962777
173.750000,2.000000,6.639449,6.639314,1596.534952,1595.779398
174.000000,2.000000,6.639472,6.639355,1596.673851,1596.021456
174.250000,2.000000,6.639495,6.639811,1596.812750,1598.816942
174.500000,2.000000,6.639518,6.639506,1596.951650,1596.917413
174.750000,2.000000,6.639541,6.639657,1597.090549,1597.839817
175.000000,2.000000,6.639564,6.639873,1597.229448,1599.210779
175.250000,2.000000,6.639587,6.639754,1597.368347,1598.445116
175.500000,2.000000,6.639609,6.639534,1597.507246,1597.085470
175.750000,2.000000,6.639632,6.639554,1597.646145,1597.204769
176.000000,2.000000,6.639654,6.639665,1597.785044,1597.891717
176.250000,2.000000,6.639677,6.639731,1597.923943,1598.301808
176.500000,2.000000,6.639699,6.639884,1598.062842,1599.285460
176.750000,2.000000,6.639721,6.639801,1598.201742,1598.748380
177.000000,2.000000,6.639743,6.639798,1598.340641,1598.725817
177.250000,2.000000,6.639765,6.640037,1598.479540,1600.293957
177.500000,2.000000,6.639787,6.639818,1598.618439,1598.859332
177.750000,2.000000,6.639808,6.639750,1598.757338,1598.423814
178.000000,2.000000,6.639830,6.639815,1598.896237,1598.841542
178.250000,2.000000,6.639852,6.639806,1599.035136,1598.777737
178.500000,2.000000,6.639873,6.639898,1599.174035,1599.370437
178.750000,2.000000,6.639895,6.639976,1599.312934,1599.881202
179.000000,2.000000,6.639916,6.640210,1599.451833,1601.476377
179.250000,2.000000,6.639937,6.640150,1599.590733,1601.061430
179.500000,2.000000,6.639958,6.640026,1599.729632,1600.213853
179.750000,2.000000,6.639979,6.640121,1599.868531,1600.857868
180.000000,2.000000,6.640000,6.640265,1600.007430,1601.865510
180.250000,2.000000,6.640021,6.640079,1600.146329,1600.575678
180.500000,2.000000,6.640041,6.640255,1600.285228,1601.790072
180.750000,2.000000,6.640062,6.640248,1600.424127,1601.745564
181.000000,2.000000,6.640082,6.640257,1600.563026,1601.810926
181.250000,2.000000,6.640103,6.640176,1600.701925,1601.239280
181.500000,2.000000,6.640123,6.640019,1600.840824,1600.167288
181.750000,2.000000,6.640143,6.640294,1600.979724,1602.073419
182.000000,2.000000,6.640163,6.640048,1601.118623,1600.360584
182.250000,2.000000,6.640183,6.640312,1601.257522,1602.200396
182.500000,2.000000,6.640203,6.640414,1601.396421,1602.944542
182.750000,2.000000,6.640223,6.640319,1601.535320,1602.248824
183.000000,2.000000,6.640243,6.640292,1601.674219,1602.057157
